sampleID	valid_AphiaID	ww
18383	248104	1.14
18383	160591	0.11
18383	248141	28.19
18383	178936	22.55
18383	580116	1.22
18392	12	10.66
18392	177138	5.33
18392	146546	0.5
18392	609460	42.82
18392	609460	0
18392	177590	1.47
18392	17640	16.65
18392	17640	12.65
18392	115090	8.66
18392	5	10.66
18392	179320	10.36
18392	19542	2
18392	110293	17.58
18392	118051	25.56
18392	109603	0.48
18392	109475	3.2
18392	110156	2.8
18392	110155	15.6
18392	110208	8.64
18392	110210	4.64
18392	388485	31.97
18392	160599	13.32
18392	162770	6.4
18392	160524	96.57
18392	149074	1386.95
18392	149075	109.56
18392	156690	8.16
18392	149014	5.33
18392	149150	1
18392	17657	4
18392	134529	4.66
18392	1379956	4.33
18392	575733	0.1
18392	160591	4.16
18392	580116	0.12
18392	580116	53.28
18393	12	45.42
18393	146546	1
18393	146547	4.01
18393	106281	9.22
18393	17640	140.28
18393	17640	33.4
18393	601744	6.68
18393	115090	10.02
18393	5	1.34
18393	179320	16.94
18393	19542	146.96
18393	118051	16.02
18393	109603	9.12
18393	109473	6.68
18393	109473	66.8
18393	109475	8.02
18393	109475	14
18393	109476	66.8
18393	109477	6.01
18393	110007	1.2
18393	110155	35.2
18393	110208	14.56
18393	110210	5.22
18393	388485	30.73
18393	160599	3.34
18393	162770	0.8
18393	148985	20.04
18393	160524	26.72
18393	149074	9.35
18393	149075	7.01
18393	156690	6.72
18393	17657	4.01
18393	134566	0.13
18393	134529	143.09
18393	1379956	4.01
18393	160591	1.22
18394	12	86.84
18394	177138	37.41
18394	146547	1.34
18394	146585	0
18394	146585	4.78
18394	625374	4.61
18394	625374	0
18394	609460	28.67
18394	609460	0
18394	160566	20.06
18394	156692	0
18394	17640	90.18
18394	17640	78.82
18394	601744	1.34
18394	115090	2.67
18394	115090	52.77
18394	5	8.02
18394	179320	15.96
18394	19542	13.36
18394	118051	20.16
18394	109603	20.16
18394	109475	37.41
18394	109475	33.4
18394	109477	54.11
18394	110155	3.2
18394	110210	2.32
18394	555951	3.47
18394	388485	117.57
18394	160599	16.7
18394	162770	3.2
18394	162770	9.6
18394	148985	6.68
18394	149297	3.07
18394	962003	0.67
18394	160524	70.14
18394	149074	16.37
18394	149014	2.67
18394	17657	174.35
18394	134566	0.6
18394	134529	36.01
18394	248104	0.64
18394	1379956	7.68
18394	160591	0.43
18394	580116	0.06
18395	12	21.6
18395	12	9
18395	609460	288
18395	609460	0
18395	160566	9.5
18395	156692	0
18395	17640	35
18395	17640	82
18395	115090	19.5
18395	179320	35.56
18395	118051	95.76
18395	109603	72
18395	109475	8
18395	109477	66
18395	388485	30
18395	160599	10
18395	162770	1.6
18395	17657	723
18395	134529	253.4
18395	1379956	38
18396	12	6.58
18396	12	0.57
18396	609460	116.99
18396	609460	0
18396	17640	1.14
18396	17640	65.78
18396	17640	130.99
18396	601744	1.14
18396	115090	18.88
18396	179320	8.96
18396	118051	7.56
18396	109603	3.84
18396	109477	205.92
18396	388485	49.19
18396	162770	3.2
18396	162770	4.8
18396	17657	12.01
18396	134529	50.05
18396	732333	2.86
18396	1379956	10.01
18397	12	5.29
18397	12	3.46
18397	625374	1.15
18397	625374	0
18397	609460	40
18397	609460	0
18397	160566	39.07
18397	156692	0
18397	17640	3.27
18397	17640	11.54
18397	17640	24.81
18397	601744	1.15
18397	620842	2.4
18397	115090	5
18397	5	1.54
18397	179320	982.69
18397	118051	2.16
18397	109603	79.68
18397	109477	1.73
18397	110321	19.2
18397	614618	2.4
18397	388485	19.62
18397	160599	1.92
18397	162770	3.2
18397	162770	3.2
18397	160524	1.92
18397	149271	14.4
18397	149074	8.75
18397	156690	0.96
18397	17657	1.15
18397	134529	0.29
18397	134529	7
18397	178583	0.38
18397	732333	1.54
18397	1379956	0.96
18397	160591	0.03
18397	178611	1.92
18397	580116	0.05
18398	177484	9.28
18398	146645	0.18
18398	609460	33.5
18398	609460	0
18398	160566	35.35
18398	17640	3.8
18398	17640	16.62
18398	17640	103.85
18398	115090	0.99
18398	5	13.5
18398	5	2.08
18398	179320	96.29
18398	179320	39.68
18398	179320	44.15
18398	19542	6.98
18398	118051	3.65
18398	109603	66.22
18398	156505	0.81
18398	109475	0.32
18398	110321	16.23
18398	110155	3.25
18398	110223	4.06
18398	248097	17.65
18398	388485	12.88
18398	160599	2.6
18398	149297	0.96
18398	160524	1.56
18398	341285	0.31
18398	149271	36.52
18398	149287	2.6
18398	149074	1.45
18398	156690	2.6
18398	156690	0.97
18398	148899	0.21
18398	134529	6.23
18398	134529	1.02
18398	732333	1.56
18398	160591	0.01
18398	248141	3.12
18398	178936	7.27
18398	580116	0.09
18399	177484	38.92
18399	146645	0.54
18399	609460	3.38
18399	609460	0
18399	17640	6.45
18399	17640	6.38
18399	17640	83.58
18399	115090	2.03
18399	5	11.84
18399	5	1.86
18399	179320	68.74
18399	179320	20.82
18399	179320	14.93
18399	19542	2.6
18399	118051	6.94
18399	109603	42.85
18399	109475	0.97
18399	109477	8.36
18399	110321	12.98
18399	110155	1.62
18399	110223	2.03
18399	248097	23.22
18399	388485	8.59
18399	160599	2.32
18399	148985	0.58
18399	149297	2.14
18399	149120	0.08
18399	163063	0.58
18399	160524	24.38
18399	341285	0.23
18399	149271	314.07
18399	149287	1.16
18399	149074	0.41
18399	156690	1.95
18399	148899	0.46
18399	149028	0.03
18399	17657	0.35
18399	134529	13.76
18399	134529	2.19
18399	178583	0.23
18399	732333	2.44
18399	163108	0.06
18399	160591	0.05
18399	248141	2.32
18399	178936	6.96
18399	249712	0.46
18399	580116	0.08
18405	12	26.25
18405	12	9.68
18405	146543	0.38
18405	177138	2.78
18405	177484	10.19
18405	146546	0.91
18405	249690	3.55
18405	146585	3.47
18405	609460	403.8
18405	609460	0
18405	160566	198.66
18405	156692	0
18405	17640	5.38
18405	17640	9.68
18405	5	38.73
18405	5	55.94
18405	179320	32.42
18405	179320	5.21
18405	109538	5.56
18405	110155	46.31
18405	160599	75.3
18405	160524	122.72
18405	341285	15.49
18405	148905	3.59
18405	149074	101.66
18405	134529	7.53
18405	160591	5.87
18405	248141	1.16
18405	596169	8.61
18406	12	30.7
18406	12	36.19
18406	146543	0.11
18406	177138	25.92
18406	177484	7.92
18406	249690	76.76
18406	609460	63.36
18406	609460	0
18406	177576	6.58
18406	17640	60.31
18406	17640	53.73
18406	17640	43.86
18406	5	24.12
18406	5	32.9
18406	179320	135.9
18406	118051	2.7
18406	109603	64.8
18406	109538	8.16
18406	109538	2.4
18406	1380043	7.2
18406	110210	8.7
18406	388485	2.19
18406	160599	10.97
18406	160524	10.5
18406	149074	88.27
18406	149343	13.74
18406	134529	12.28
18406	160591	2.93
18406	248141	0.6
18406	248141	1.2
18406	596169	4.39
18407	12	20.27
18407	12	47.47
18407	177138	17.18
18407	177484	3.26
18407	609460	7.9
18407	609460	0
18407	17640	25.66
18407	17640	46.18
18407	5	59.01
18407	5	10.26
18407	5	25.66
18407	179320	16.54
18407	118051	12.77
18407	109603	10.37
18407	109477	0.15
18407	109477	0.39
18407	109538	11.55
18407	109538	2.96
18407	110155	7.4
18407	1380043	3.46
18407	110208	1.48
18407	110223	30.85
18407	388485	51.32
18407	160524	0.56
18407	156690	17.77
18407	149142	0.12
18407	149028	0.14
18407	17657	184.74
18407	17657	69.28
18407	134529	7.7
18407	134529	648.37
18407	178583	5.13
18407	160591	0.34
18408	12	0.48
18408	146564	13.3
18408	177138	4.26
18408	146644	7.98
18408	146547	0.53
18408	146585	0
18408	146585	2.6
18408	609460	0.77
18408	609460	0
18408	17640	5.85
18408	620842	1.33
18408	115090	10.37
18408	5	9.04
18408	5	14.9
18408	179320	53.48
18408	179320	3.96
18408	179320	40.32
18408	118075	0.27
18408	19542	127.68
18408	110293	42.13
18408	118051	11.16
18408	109603	33.6
18408	109475	106.4
18408	109477	4.26
18408	110152	2.66
18408	109538	17.02
18408	110007	17.6
18408	110155	2.4
18408	110208	0.96
18408	110210	6.96
18408	388485	15.96
18408	160599	5.32
18408	149074	3.72
18408	156690	5.76
18408	17657	719.8
18408	134566	0.21
18408	732333	2.13
18408	625389	0.11
18408	160591	0.07
18408	178611	6.38
18408	580116	15.96
18409	12	1.6
18409	146547	1.6
18409	146585	0
18409	177659	184
18409	625374	4.46
18409	625374	0
18409	177649	2.6
18409	609460	6.66
18409	609460	0
18409	17640	26.4
18409	620842	10
18409	115090	18.4
18409	5	13.6
18409	5	3.2
18409	179320	72.8
18409	179320	1.8
18409	19542	32
18409	118051	13.68
18409	109603	14.4
18409	109637	8
18409	109477	6.4
18409	110152	20
18409	110007	22.4
18409	110155	1.6
18409	110210	3.48
18409	160553	2.56
18409	555951	3.64
18409	388485	14.4
18409	156623	0.8
18409	149287	0.16
18409	149074	8.4
18409	17657	4.8
18409	17657	1039.2
18409	134529	71.68
18409	732333	0.8
18409	625389	0.2
18409	248127	0.12
18409	160591	0.21
18410	12	19.44
18410	177138	12.8
18410	177480	96
18410	146546	0.72
18410	146547	5.6
18410	146585	0
18410	146585	0.94
18410	177659	2.24
18410	625374	4.61
18410	625374	0
18410	177649	2.7
18410	609460	17.79
18410	609460	0
18410	17640	1.12
18410	17640	7.2
18410	601744	32
18410	620842	2
18410	115090	3.2
18410	115090	44.8
18410	5	20
18410	179320	204.4
18410	179320	19.8
18410	179320	3.2
18410	118075	0.8
18410	19542	32
18410	118051	26.28
18410	109603	14.4
18410	109637	1.6
18410	110152	12
18410	110155	4
18410	110210	2.32
18410	555951	3.64
18410	248097	16
18410	388485	20.8
18410	341285	4
18410	149287	0.72
18410	149045	0.8
18410	17657	38.4
18410	17657	801.6
18410	134566	0.08
18410	134529	16.8
18410	625389	0.28
18410	248127	0.12
18410	163108	1.6
18410	160591	1.14
18410	178611	3.2
18410	178611	7.2
18410	580116	0.07
18411	12	20.96
18411	177484	17.6
18411	177480	40
18411	625374	8.35
18411	625374	0
18411	609460	60.8
18411	609460	0
18411	160566	63.36
18411	156692	0
18411	177590	1.76
18411	17640	15.36
18411	17640	59.2
18411	17640	40
18411	601744	2.4
18411	620842	2
18411	115090	21.6
18411	115090	16.4
18411	5	10
18411	179320	148.4
18411	179320	3.6
18411	179320	89.6
18411	118075	0.4
18411	19542	10.8
18411	19542	8
18411	110293	10.56
18411	118051	46.8
18411	109603	35.52
18411	109637	1.6
18411	156505	6.4
18411	109477	3.2
18411	110152	36
18411	110321	49.6
18411	110155	2.4
18411	110210	2.32
18411	248097	4
18411	388485	23.2
18411	160599	8
18411	149297	1.84
18411	156623	0.4
18411	160524	9.6
18411	160524	12
18411	341285	1.2
18411	341285	1.6
18411	149074	18.2
18411	156690	0.96
18411	17657	4.8
18411	17657	92.4
18411	134529	0.6
18411	134529	36.68
18411	625389	0.16
18411	248127	0.06
18411	163108	0.4
18411	160591	0.1
18411	178611	8
18412	12	20.55
18412	177484	88
18412	177480	20
18412	609460	528
18412	609460	0
18412	160566	126.72
18412	156692	0
18412	17640	42.8
18412	17640	125.5
18412	17640	20
18412	620842	5
18412	115090	18
18412	115090	20.25
18412	5	5.5
18412	179320	7.56
18412	179320	3.12
18412	179320	17.92
18412	118051	32.4
18412	109603	34.56
18412	156505	8.8
18412	110152	45
18412	109538	4
18412	388485	7
18412	160599	5
18412	162770	6.4
18412	162770	1.6
18412	162770	6.4
18412	149120	0.32
18412	341285	0.25
18412	341285	1.5
18412	134529	19.25
18412	732333	1
18412	160591	0.07
18412	178611	4
18416	12	13.6
18416	177484	14.96
18416	146645	7.48
18416	609460	1.23
18416	146552	1.54
18416	17640	1.7
18416	17640	1.36
18416	5	14.96
18416	5	1.36
18416	118051	3.47
18416	109538	13.6
18416	1346683	4.76
18416	388485	29.92
18416	160599	20.4
18416	149297	12.51
18416	160524	0.58
18416	341285	2.72
18416	149074	71.4
18416	148912	0.34
18416	149361	7.48
18416	149142	5.1
18416	149046	6.12
18416	134529	0.71
18416	160591	0.8
18416	575737	0.19
18417	146645	74.8
18417	249690	54.4
18417	146585	4.5
18417	625411	13.86
18417	609460	30.8
18417	146552	1.54
18417	17640	10.2
18417	17640	3.4
18417	115090	0.34
18417	5	10.2
18417	118051	10.4
18417	109603	23.1
18417	109538	54.4
18417	1346683	190.4
18417	1380043	108.8
18417	110210	5.58
18417	160553	3.26
18417	160548	5.71
18417	388485	2.72
18417	160599	51
18417	148985	3.4
18417	149074	19.04
18417	148912	2.72
18417	149028	1.69
18417	134529	13.33
18417	839898	0.82
18417	160590	3.26
18417	160591	1.5
18417	178611	0.19
18418	146645	119.68
18418	146546	0.07
18418	249690	15.3
18418	609460	22.18
18418	17640	13.6
18418	17640	23.12
18418	5	25.16
18418	118051	3.47
18418	110152	3.4
18418	109538	81.6
18418	110007	292.6
18418	1346683	1161.44
18418	160548	6.26
18418	341285	8.16
18418	149074	14.28
18418	148912	0.95
18418	149046	2.04
18418	149028	14.96
18418	17657	53.04
18418	134566	0.41
18418	134529	44.27
18418	160590	1.22
18418	160591	2.65
18418	178611	1.36
18419	12	0.41
18419	177484	5.08
18419	146645	194.48
18419	627627	0.07
18419	146546	0.2
18419	249690	10.2
18419	625411	9.24
18419	609460	3.7
18419	115090	0.34
18419	5	22.44
18419	118051	5.2
18419	109603	4.62
18419	110152	6.8
18419	109538	54.4
18419	110007	15.4
18419	1346683	2884.56
18419	110208	3.08
18419	110210	5.58
18419	110223	28.88
18419	160553	1.09
18419	388485	2.72
18419	160599	10.2
18419	341285	24.48
18419	149074	4.76
18419	148912	3.4
18419	149028	0.85
18419	17657	20.4
18419	134566	0.07
18419	134529	6.66
18419	839898	0.82
18419	160590	0.82
18419	160591	1.33
18419	178611	0.15
18420	12	20.4
18420	12	0.31
18420	177484	29.92
18420	146645	314.16
18420	146546	0.24
18420	249690	47.6
18420	146585	0.5
18420	177659	6.93
18420	609460	94.25
18420	160566	3.04
18420	177590	0.51
18420	17640	23.8
18420	17640	13.6
18420	5	24.48
18420	5	8.16
18420	118051	88.36
18420	109603	41.58
18420	109538	27.2
18420	1346683	913.92
18420	110245	28.88
18420	160553	1.09
18420	160548	6.39
18420	162770	46.2
18420	341285	46.24
18420	148912	0.82
18420	17657	8.16
18420	134529	13.33
18420	18537	16.32
18420	178619	3.4
18420	160590	4.08
18420	160591	1.33
18420	178611	2.04
18421	12	44.2
18421	12	4.08
18421	177484	10.16
18421	146645	44.88
18421	249690	1.7
18421	146585	4.5
18421	609460	211.9
18421	17640	85
18421	17640	98.6
18421	5	14.96
18421	5	2.72
18421	118051	46.78
18421	109603	50.82
18421	156505	7.7
18421	110152	173.4
18421	1346683	1.08
18421	110245	5.78
18421	162770	69.3
18421	341285	54.4
18421	175794	4.28
18421	17657	24.48
18421	134529	42.84
18421	18537	32.64
18421	160590	7.34
18421	160591	2.3
18421	178611	1.36
18422	17640	343.5
18422	984107	105.34
18422	984117	3.21
18422	149074	160.3
18422	148899	25.19
18422	418624	48.09
18422	149046	6.87
18422	624948	1.6
18422	17657	96.18
18422	134529	168.32
18422	616367	77.86
18422	164095	103.05
18422	178609	2.29
18422	160591	1.79
18425	146569	3.57
18425	177649	23.82
18425	146552	9.16
18425	177590	5.04
18425	17640	13.74
18425	5	208.85
18425	5	115.42
18425	5	54.96
18425	118051	20.61
18425	1380298	575.25
18425	249721	206.1
18425	149074	12.82
18425	163487	19.65
18425	163624	17.86
18425	163646	129.61
18425	418624	3.21
18425	149203	3.21
18425	163932	1.92
18425	157061	14.66
18425	17657	19.24
18425	134529	61.83
18425	160591	0.42
18425	248135	0.87
18425	178936	27.48
18426	146645	10.08
18426	146546	0.02
18426	162673	25.65
18426	609460	21.98
18426	609460	0
18426	17640	178.62
18426	17640	302.28
18426	5	73.28
18426	5	195.11
18426	5	45.8
18426	118051	41.22
18426	1380298	3.66
18426	249721	96.18
18426	149074	25.65
18426	163487	103.6
18426	163624	8.93
18426	418624	3.21
18426	17657	60.46
18426	134529	23.36
18426	160591	0.12
18427	625374	0
18427	177590	1.01
18427	5	27.48
18427	5	98.01
18427	5	64.12
18427	109603	54.96
18427	1380298	7.33
18427	249721	920.58
18427	163474	0.46
18427	160524	14.66
18427	149074	19.24
18427	163602	1.83
18427	149014	6.41
18427	418624	3.21
18427	172418	1.56
18427	157061	21.98
18427	17657	8.24
18427	134529	14.43
18427	580116	0.37
18428	625374	0
18428	609460	97.69
18428	609460	0
18428	160566	134.32
18428	17640	10.18
18428	5	20.35
18428	5	154.68
18428	5	20.35
18428	118051	91.58
18428	109603	61.06
18428	1380298	12.21
18428	109553	76.32
18428	149121	71.23
18428	160524	12.21
18428	149074	14.25
18428	163624	36.38
18428	149601	1.42
18428	17657	6.11
18428	134529	109.9
18428	178619	1.27
18428	160591	0.13
18428	612508	5.09
18433	146570	0.92
18433	609460	7.33
18433	17640	38.93
18433	17640	50.38
18433	5	98.93
18433	5	42.14
18433	5	87.02
18433	5	18.32
18433	118051	20.61
18433	109603	54.96
18433	109538	45.8
18433	110156	320.6
18433	110208	36.64
18433	160553	0.73
18433	148985	0.46
18433	149297	14.75
18433	160524	1223.78
18433	149074	109
18433	156690	54.96
18433	163487	1.79
18433	163624	151.83
18433	149014	3.21
18433	418624	9.62
18433	149046	6.87
18433	157061	7.33
18433	17657	2.75
18433	134529	1.37
18433	160591	0.48
18434	146552	18.32
18434	17640	13.74
18434	17640	27.48
18434	5	285.79
18434	5	166.71
18434	5	100.76
18434	109473	183.2
18434	109538	641.2
18434	1380298	7.33
18434	156690	659.52
18434	17657	120.91
18434	134529	414.95
18434	248141	9.16
18434	1289276	11.91
18435	17640	210.68
18435	5	146.56
18435	5	450.67
18435	5	18.32
18435	118051	41.22
18435	109538	7.33
18435	163624	11.91
18435	149014	19.24
18435	172418	3.11
18435	17657	131.9
18435	163247	109.92
18435	134529	218.47
18435	160591	0.6
18435	248141	36.64
18436	609460	66.62
18436	609460	0
18436	17640	303.97
18436	17640	245.68
18436	5	194.88
18436	5	87.44
18436	5	4.16
18436	109603	49.97
18436	1380298	3.33
18436	134529	41.85
18437	17640	228.8
18437	5	58.24
18437	5	127.3
18437	5	91.52
18437	162770	748.8
18437	149074	5.82
18437	163487	8.11
18437	149191	2.08
18437	163624	24.34
18437	149203	8.74
18437	149045	4.16
18437	149046	1.25
18437	149601	1.16
18437	149208	7.9
18437	175794	5.24
18437	157061	6.66
18437	17657	2.5
18437	134529	21.84
18437	160591	0.05
18438	146546	0.15
18438	177590	0.84
18438	17640	7.63
18438	5	76.32
18438	5	58.77
18438	5	72.5
18438	118051	34.34
18438	1380298	180.12
18438	1346683	5.34
18438	110155	38.16
18438	248097	91.58
18438	249689	38.16
18438	162770	457.92
18438	148985	4.96
18438	160524	24.42
18438	149074	10.68
18438	163487	35.72
18438	17657	135.09
18438	134529	109.33
18438	160591	0.3
18438	163100	0.38
18443	249690	1.72
18443	17640	2.29
18443	5	17.4
18443	5	54.96
18443	5	13.74
18443	110155	45.8
18443	148985	0.69
18443	160524	1.83
18443	134529	14.77
18443	160591	1.01
18443	248135	0.44
18444	177590	1.26
18444	17640	62.96
18444	17640	61.82
18444	17640	34.34
18444	5	222.09
18444	5	298.79
18444	5	40.07
18444	5	22.9
18444	118051	25.76
18444	109473	14.31
18444	109538	57.24
18444	1380298	160.27
18444	248097	11.45
18444	17657	3.43
18444	134529	54.09
18444	160591	0.37
18445	146570	1.37
18445	17640	288.54
18445	17640	25.65
18445	5	47.63
18445	5	9.16
18445	5	425.94
18445	118051	82.44
18445	1380298	10.99
18445	160524	3.66
18445	149074	12.82
18445	163487	7.14
18445	134529	43.97
18445	160591	0.12
18448	146570	22.9
18448	177484	143.97
18448	146546	1.64
18448	249690	12.27
18448	17640	65.44
18448	17640	60.53
18448	17640	32.72
18448	5	412.27
18448	5	1092.85
18448	5	32.72
18448	118051	45.9
18448	109603	4.8
18448	109538	163.6
18448	1380298	209.41
18448	1346683	0.84
18448	162770	36
18448	156621	8.18
18448	163487	51.04
18448	17657	68.71
18448	134529	34.36
18449	609460	5.76
18449	609460	0
18449	17640	190.8
18449	17640	110.66
18449	17640	400.68
18449	5	190.8
18449	5	1118.09
18449	5	38.16
18449	118051	135
18449	1380298	351.07
18449	110156	2.8
18449	248097	19.08
18449	162770	24
18449	148985	3.82
18449	156636	11.04
18449	163487	104.18
18449	17657	91.58
18449	134529	134.51
18449	160591	3.72
18450	609460	2.94
18450	17640	234.38
18450	17640	21.01
18450	17640	51.19
18450	5	37.72
18450	5	69.51
18450	5	2.69
18450	118051	12.12
18450	109603	0.96
18450	110321	53.88
18450	162770	4.8
18450	163487	1.05
18450	149014	0.28
18450	134529	20.21
18451	177484	0.35
18451	17640	61.83
18451	17640	26.56
18451	17640	251.9
18451	115090	4.12
18451	5	76.94
18451	5	146.56
18451	5	59.54
18451	118051	11.52
18451	109603	27.84
18451	109538	1.6
18451	1380298	95.26
18451	110321	12.8
18451	1346683	461.66
18451	110155	27.2
18451	110210	2.32
18451	614618	274.8
18451	248097	4.58
18451	388485	39.39
18451	162770	3.2
18451	149297	10.53
18451	149120	1.12
18451	149271	180
18451	149074	6.41
18451	163487	96.45
18451	163884	2.75
18451	163932	1.92
18451	172418	0.78
18451	17657	2.75
18451	134529	49.46
18451	160591	0.24
18451	163101	0.14
18452	146570	51.48
18452	609460	9.15
18452	17640	5.72
18452	17640	2.29
18452	17640	114.4
18452	5	50.34
18452	5	88.09
18452	5	51.48
18452	118051	2.52
18452	109603	16.32
18452	156505	0.8
18452	109538	2.4
18452	1380298	73.22
18452	110321	4.8
18452	110007	1.6
18452	1346683	1361.36
18452	110155	10.4
18452	110208	22.88
18452	110210	2.32
18452	248097	348.92
18452	162740	0.29
18452	388485	4.58
18452	162770	6.4
18452	148985	13.73
18452	149297	23.68
18452	962003	0.57
18452	160524	27.46
18452	149271	144
18452	149074	2
18452	163487	290
18452	163884	3.43
18452	157061	9.15
18452	17657	439.3
18452	163247	34.32
18452	134529	46.33
18456	12	2.29
18456	12	115.65
18456	146546	1.6
18456	146585	0.26
18456	177576	48.09
18456	146549	0.5
18456	17640	183.2
18456	17640	52.67
18456	17640	22.9
18456	115090	109.92
18456	115090	59.54
18456	5	320.6
18456	5	348.08
18456	5	137.4
18456	118051	15.3
18456	109603	4.8
18456	109538	6
18456	1380298	293.12
18456	1346683	8.12
18456	110155	42
18456	388485	141.98
18456	160599	11.45
18456	148985	2.29
18456	160524	0.48
18456	149074	8.02
18456	148912	339.38
18456	163487	17.86
18456	17657	13.74
18456	134529	549.6
18456	160591	3.87
18457	12	1.74
18457	12	33.43
18457	146645	60.46
18457	609460	2.94
18457	609460	0
18457	177576	2.75
18457	177590	4.03
18457	17640	27.48
18457	17640	47.63
18457	17640	119.08
18457	115090	26.56
18457	115090	1.37
18457	5	120.91
18457	5	170.38
18457	5	109.92
18457	118051	6.48
18457	109603	0.96
18457	109477	3.4
18457	1380298	227.17
18457	1346683	47.38
18457	110155	13.6
18457	248097	9.16
18457	388485	14.66
18457	149287	238.16
18457	163487	57.16
18457	149014	6.41
18457	17657	192.36
18457	134529	192.36
18457	160591	4.41
18457	163101	0.27
18457	248135	1.74
18458	146645	9.15
18458	146578	1
18458	146546	1.06
18458	609460	11.14
18458	609460	0
18458	600861	2.08
18458	17640	54.08
18458	17640	59.07
18458	17640	116.48
18458	115090	17.89
18458	5	69.89
18458	5	156.42
18458	5	41.6
18458	118051	5.76
18458	109603	3.84
18458	1380298	29.95
18458	110321	12.8
18458	1346683	1.34
18458	1380043	16.64
18458	388485	53.25
18458	162770	3.2
18458	149287	14.56
18458	163487	14.6
18458	149150	1.04
18458	149208	7.9
18458	17657	164.74
18458	134529	48.67
18458	134529	10.77
18458	160591	1.78
18458	163101	0.37
18459	609460	8
18459	609460	0
18459	17640	63.44
18459	17640	71.55
18459	17640	22.88
18459	115090	3.12
18459	5	20.8
18459	5	58.24
18459	5	16.64
18459	118051	4.32
18459	109603	4.32
18459	1380298	104.83
18459	110155	2
18459	110208	0.16
18459	248097	2.08
18459	388485	9.15
18459	162770	8
18459	163063	2.08
18459	149271	30
18459	149271	237.6
18459	148912	37.94
18459	149524	0.47
18459	149376	0.16
18459	149033	0.34
18459	149343	0.92
18459	983826	0.08
18459	149150	0.52
18459	17657	2.5
18459	134529	56.78
18459	134529	1.16
18459	160591	0.03
18459	163101	0.25
18459	163100	0.42
18460	609460	13.82
18460	609460	0
18460	17640	64.06
18460	17640	84.66
18460	17640	45.76
18460	115090	5.72
18460	5	20.13
18460	5	34.78
18460	5	18.3
18460	118051	2.88
18460	109603	9.6
18460	1380298	95.18
18460	388485	12.81
18460	162770	16
18460	149297	3.16
18460	160524	0.26
18460	149271	40
18460	149271	280.8
18460	149074	6.41
18460	148912	38.26
18460	134529	66.24
18460	134529	2.24
18460	160591	0.03
18463	12	3.6
18463	12	142.33
18463	146570	25.36
18463	146546	2.7
18463	162673	22.68
18463	177576	0.84
18463	17640	16.36
18463	17640	47.44
18463	115090	40.9
18463	5	58.9
18463	118051	13.5
18463	109603	4.8
18463	109473	1.5
18463	109475	28
18463	109538	13.09
18463	1380298	732.93
18463	110149	33.12
18463	1346683	12.04
18463	110155	10
18463	1380043	0.8
18463	110208	20
18463	110210	14.5
18463	388485	35.99
18463	148985	3.27
18463	163063	0.2
18463	149074	2.52
18463	149014	1.68
18463	149150	0.05
18463	157061	0.32
18463	17657	363.19
18463	134529	154.6
18463	160591	4.68
18463	248145	0.16
18464	12	5.73
18464	12	273.66
18464	146570	14.31
18464	146645	4.4
18464	162673	63.84
18464	177576	1.32
18464	17640	36.64
18464	115090	226.71
18464	115090	56.11
18464	5	201.52
18464	118051	37.8
18464	109603	4.8
18464	1380298	403.04
18464	110149	22.08
18464	1346683	208.32
18464	110208	1.6
18464	388485	59.54
18464	149287	34.35
18464	17657	82.44
18464	134529	103.05
18464	134529	1.6
18464	616378	0.46
18464	160591	2.98
18464	248141	1.6
18465	12	15.11
18465	12	428.23
18465	146570	143.13
18465	146546	0.69
18465	177576	0.72
18465	17640	22.9
18465	17640	105.34
18465	115090	283.96
18465	115090	18.32
18465	5	522.12
18465	109603	14.4
18465	1380298	3.84
18465	1380298	109.92
18465	110149	6.72
18465	388485	27.48
18465	148985	4.58
18465	149287	45.8
18465	163487	17.86
18465	157061	0.64
18465	134529	20.61
18465	134529	32.06
18465	616378	3.66
18465	248141	2.2
18466	12	16.36
18466	12	284.66
18466	146570	73.62
18466	609460	35.84
18466	17640	49.08
18466	17640	153.78
18466	115090	85.07
18466	115090	24.54
18466	5	13.09
18466	5	287.94
18466	118051	50.4
18466	109603	9.6
18466	1380298	759.1
18466	110149	16.32
18466	388485	19.63
18466	163063	0.4
18466	160524	7.36
18466	149074	0.7
18466	163487	12.76
18466	17657	39.26
18466	134529	191.41
18466	134529	32.07
18466	248145	0.32
18470	12	1314.46
18470	146570	2.29
18470	177484	42.24
18470	146645	3.52
18470	146578	0.34
18470	162673	2.24
18470	162673	5.6
18470	162673	8.4
18470	609460	1.28
18470	17640	229
18470	17640	54.96
18470	17640	91.6
18470	115090	27.48
18470	5	73.28
18470	5	329.76
18470	118051	212.4
18470	109473	1254
18470	109475	32
18470	110155	16
18470	109549	8
18470	110208	12.8
18470	110210	23.2
18470	388485	119.08
18470	149297	42.14
18470	149074	48.09
18470	149075	142
18470	149150	2.2
18470	157061	1.28
18470	17657	467.16
18470	134529	611.43
18470	134529	3.21
18470	624695	41.22
18470	160591	9.53
18470	163101	1.37
18470	163100	0.08
18470	248141	5.6
18470	249712	21.98
18470	596169	45.8
18471	12	1241.18
18471	177484	235.84
18471	146645	186.56
18471	146578	0.82
18471	627627	12.37
18471	162673	2.24
18471	162673	21.28
18471	162673	16
18471	177590	10.08
18471	17640	366.4
18471	17640	32.06
18471	17640	91.6
18471	115090	32.06
18471	5	906.84
18471	118051	187.2
